      8.3 0.0179375 0.0225516 0.0241774 0.0324633 0.0371759 0.0519647 0.0573029 0.0596688 0.0603384 0.0613876 0.0736151 0.0903373 0.0981106 0.0984866   0.11429  0.124235  0.129303   0.12946  0.129713  0.129725  0.133541  0.134922  0.136628  0.141654  0.157273  0.161307  0.162563  0.186218  0.186459  0.211229  0.211266  0.236797
      8.4 0.0185143 0.0223728 0.0251905 0.0268628 0.0403523 0.0406164 0.0510668 0.0543927 0.0550936 0.0562584 0.0602216 0.0656444 0.0881886 0.0957943  0.110907  0.111898  0.127799  0.127843  0.128475   0.13245  0.134243  0.138269  0.138271  0.143336  0.156673  0.158186  0.158458  0.181278   0.18158  0.205971  0.206019  0.231187
      8.5    0.0192 0.0209407 0.0221493 0.0252252 0.0274324 0.0278716 0.0442681 0.0492689 0.0529452 0.0567397 0.0629911 0.0720841 0.0857269 0.0936226 0.0997054  0.107695   0.12642  0.126522  0.127302  0.128425  0.135133  0.135226  0.151389  0.152172  0.153983  0.155984  0.158878  0.176471  0.176846  0.200854  0.200916  0.225726
      8.6 0.0155689 0.0183777 0.0184748 0.0198249 0.0199877 0.0305883 0.0440399 0.0493085 0.0496802 0.0590427 0.0656659 0.0802644 0.0828388 0.0880501 0.0915791  0.104648  0.124552  0.125067  0.125495  0.126124  0.132242  0.136468  0.147801  0.149958  0.158199  0.171791  0.172255  0.174738  0.177961  0.195875  0.195953   0.22041
      8.7 0.0132055 0.0156682 0.0169817 0.0189767 0.0208767 0.0333526 0.0394573 0.0463527 0.0561675 0.0613378  0.068295 0.0771761 0.0794298  0.089644   0.09127  0.101762  0.120829  0.123694  0.124755  0.124905  0.129601  0.137938  0.143557  0.146113  0.156087  0.167234  0.167804  0.191027  0.191127  0.215234  0.215249  0.226721
      8.8 0.0141618 0.0165021 0.0181647 0.0183543 0.0218733 0.0355157 0.0361896 0.0427206 0.0636631 0.0662277 0.0672038 0.0709271 0.0754514 0.0877926 0.0990288  0.107244  0.117254  0.122277  0.123629  0.124299  0.127211  0.139439  0.139596  0.142451  0.152275  0.162796  0.163493  0.186306  0.186433  0.210194  0.210213  0.234791
      8.9 0.0138897 0.0179223 0.0202921 0.0208868 0.0229902 0.0321748 0.0383257 0.0391369  0.058167 0.0660614 0.0709276 0.0736137 0.0826541 0.0859938 0.0964425  0.113824  0.120805   0.12229  0.124121  0.125074  0.133044  0.135445  0.138976  0.141383  0.146629  0.158474  0.159321  0.181707  0.181866  0.205285   0.20531  0.229547
        9 0.0146666 0.0176513 0.0226181 0.0242486 0.0250235 0.0293753 0.0327414 0.0422452  0.050046 0.0659663 0.0685853  0.076415 0.0789565 0.0842085 0.0939957  0.110537  0.114258  0.115518   0.11927  0.120886  0.123191  0.124213  0.131574  0.135692  0.139215  0.143216  0.154263  0.155288  0.177225  0.177425  0.181948  0.200504
      9.1  0.016174 0.0175179 0.0248942 0.0256801 0.0270024 0.0270505 0.0287264  0.042795 0.0455826 0.0607479 0.0654237 0.0713037 0.0794068  0.082388 0.0857682 0.0916804   0.10739  0.117669  0.119419   0.12156   0.12457  0.127823  0.130301  0.132602  0.144983  0.150161  0.151395  0.172858  0.173107   0.19036  0.195844  0.195885
      9.2 0.0175035 0.0181226 0.0238347 0.0251339 0.0270552 0.0273308 0.0320368 0.0363607 0.0492416 0.0554902 0.0720954 0.0743126 0.0804726 0.0826548 0.0826916 0.0894877  0.104379  0.115998  0.117888  0.120182  0.120308  0.124193  0.125181  0.129711  0.146165  0.146535  0.147643  0.168599  0.168907  0.191304  0.191355    0.2146
      9.3 0.0175945 0.0203196 0.0233519 0.0235629 0.0290981 0.0292684 0.0306969 0.0350305 0.0504051 0.0533512 0.0777549 0.0783927 0.0789834  0.084657 0.0864182 0.0874075    0.1015  0.109723  0.113065  0.114256  0.116298  0.119055  0.120682  0.126037  0.127022  0.142273  0.144033  0.147678  0.164445  0.164826  0.172642  0.186877
      9.4 0.0177817 0.0222814 0.0226564 0.0237443 0.0257766 0.0310403 0.0315937 0.0377789 0.0456634 0.0580983 0.0603326 0.0760721  0.081857 0.0844133 0.0854281 0.0874243  0.089082 0.0908175 0.0987512 0.0990065  0.112438  0.114653  0.117289  0.118176  0.124539  0.127121  0.138482  0.140569  0.148179  0.160393   0.16086  0.182561
      9.5 0.0180594 0.0212403 0.0216038 0.0242144 0.0250798 0.0329051  0.034463 0.0373839 0.0403431 0.0413778 0.0517414 0.0637657 0.0734359 0.0835356 0.0870046 0.0885327 0.0886473 0.0900477 0.0961266 0.0962761  0.110544  0.112957  0.114012  0.117542  0.122264  0.128415  0.134792  0.137253  0.147773  0.156439  0.157009   0.17835
      9.6 0.0182255 0.0184262 0.0203982 0.0246865 0.0254801 0.0275698 0.0315001 0.0347169 0.0376025 0.0381288 0.0427753 0.0704242 0.0708039 0.0785651 0.0817131  0.092022 0.0923636  0.093622  0.093917  0.103501  0.108569  0.110851  0.111221  0.117151  0.120201  0.129891    0.1312  0.134088  0.146192  0.152579  0.153271  0.174243
      9.7 0.0157345 0.0188842 0.0190334 0.0197205 0.0197212 0.0252406 0.0301281 0.0343443 0.0365003 0.0430265 0.0451211 0.0670086 0.0692636 0.0799402 0.0799802 0.0912323 0.0943805 0.0947811  0.104104  0.106514  0.107803  0.109461  0.113951  0.116998  0.118352  0.127705  0.131078  0.131513  0.143208  0.148812  0.149648  0.170233
      9.8 0.0137674 0.0142397 0.0158928 0.0191792 0.0194398 0.0259486 0.0315767 0.0327711 0.0382804 0.0474224 0.0499679 0.0607054 0.0632095 0.0781916 0.0889519 0.0927119 0.0961424 0.0970903  0.104384  0.104866  0.107709  0.116717   0.11708  0.121326  0.124307  0.128228  0.131182  0.133226  0.138689  0.145134   0.14614  0.166319
      9.9 0.0127331 0.0137828 0.0148778 0.0187519 0.0201038 0.0268499 0.0292534 0.0355281 0.0400844 0.0497207 0.0529106 0.0591041 0.0606416 0.0764367 0.0867747 0.0976956  0.099064   0.10204  0.102197  0.106031  0.111914  0.115297  0.117391  0.121004   0.12554   0.13264  0.134961  0.141542  0.142747  0.157895  0.162497   0.16275
